Start date;End date;grid load [MWh] Calculated resolutions;Grid load incl. hydro pumped storage [MWh] Calculated resolutions;Hydro pumped storage [MWh] Calculated resolutions;Residual load [MWh] Calculated resolutions
Jul 12, 2020 9:00 PM;Jul 12, 2020 10:00 PM;44,620.25;46,205.75;1,585.50;40,216.00
Jul 12, 2020 10:00 PM;Jul 12, 2020 11:00 PM;44,258.75;46,321.50;2,062.75;39,098.00
Jul 12, 2020 11:00 PM;Jul 13, 2020 12:00 AM;41,353.75;41,817.00;463.25;35,590.25
Jul 13, 2020 12:00 AM;Jul 13, 2020 1:00 AM;38,306.25;39,031.50;725.25;32,323.25
Jul 13, 2020 1:00 AM;Jul 13, 2020 2:00 AM;36,916.75;38,405.50;1,488.75;31,370.75
Jul 13, 2020 2:00 AM;Jul 13, 2020 3:00 AM;36,646.25;38,669.50;2,023.25;31,682.75
Jul 13, 2020 3:00 AM;Jul 13, 2020 4:00 AM;37,085.75;39,236.00;2,150.25;32,614.00
Jul 13, 2020 4:00 AM;Jul 13, 2020 5:00 AM;37,987.50;39,618.25;1,630.75;34,018.25
Jul 13, 2020 5:00 AM;Jul 13, 2020 6:00 AM;41,066.00;42,179.50;1,113.50;37,201.50
Jul 13, 2020 6:00 AM;Jul 13, 2020 7:00 AM;48,658.50;49,172.50;514.00;43,312.50
Jul 13, 2020 7:00 AM;Jul 13, 2020 8:00 AM;55,147.50;56,479.25;1,331.75;45,945.25
Jul 13, 2020 8:00 AM;Jul 13, 2020 9:00 AM;59,050.25;61,120.75;2,070.50;43,667.00
Jul 13, 2020 9:00 AM;Jul 13, 2020 10:00 AM;60,484.50;60,911.00;426.50;38,206.75
Jul 13, 2020 10:00 AM;Jul 13, 2020 11:00 AM;62,059.00;62,542.25;483.25;34,199.50
Jul 13, 2020 11:00 AM;Jul 13, 2020 12:00 PM;62,909.25;63,113.00;203.75;32,169.25
Jul 13, 2020 12:00 PM;Jul 13, 2020 1:00 PM;62,889.25;63,253.25;364.00;30,153.75
Jul 13, 2020 1:00 PM;Jul 13, 2020 2:00 PM;61,934.00;62,699.00;765.00;28,822.50
Jul 13, 2020 2:00 PM;Jul 13, 2020 3:00 PM;60,354.50;61,344.25;989.75;28,398.00
Jul 13, 2020 3:00 PM;Jul 13, 2020 4:00 PM;59,169.00;60,132.25;963.25;30,142.50
Jul 13, 2020 4:00 PM;Jul 13, 2020 5:00 PM;57,756.25;58,688.75;932.50;33,177.75
Jul 13, 2020 5:00 PM;Jul 13, 2020 6:00 PM;57,895.25;58,358.50;463.25;39,123.75
Jul 13, 2020 6:00 PM;Jul 13, 2020 7:00 PM;57,590.25;58,281.75;691.50;45,455.50
Jul 13, 2020 7:00 PM;Jul 13, 2020 8:00 PM;56,933.75;59,349.00;2,415.25;50,868.00
Jul 13, 2020 8:00 PM;Jul 13, 2020 9:00 PM;54,818.25;57,084.25;2,266.00;52,116.50
Jul 13, 2020 9:00 PM;Jul 13, 2020 10:00 PM;52,408.50;54,321.00;1,912.50;50,608.50
Jul 13, 2020 10:00 PM;Jul 13, 2020 11:00 PM;50,140.00;50,870.00;730.00;47,931.00
Jul 13, 2020 11:00 PM;Jul 14, 2020 12:00 AM;46,135.75;46,523.00;387.25;43,196.50
Jul 14, 2020 12:00 AM;Jul 14, 2020 1:00 AM;43,437.75;43,941.25;503.50;39,519.75
Jul 14, 2020 1:00 AM;Jul 14, 2020 2:00 AM;42,238.75;43,400.00;1,161.25;37,356.50
Jul 14, 2020 2:00 AM;Jul 14, 2020 3:00 AM;41,372.75;42,716.50;1,343.75;35,527.00
Jul 14, 2020 3:00 AM;Jul 14, 2020 4:00 AM;41,496.00;43,771.25;2,275.25;35,216.50
Jul 14, 2020 4:00 AM;Jul 14, 2020 5:00 AM;42,453.75;44,895.00;2,441.25;36,362.75
Jul 14, 2020 5:00 AM;Jul 14, 2020 6:00 AM;44,768.75;46,384.75;1,616.00;38,693.50
Jul 14, 2020 6:00 AM;Jul 14, 2020 7:00 AM;51,262.25;51,427.50;165.25;43,985.00
Jul 14, 2020 7:00 AM;Jul 14, 2020 8:00 AM;56,820.00;57,793.75;973.75;46,290.50
Jul 14, 2020 8:00 AM;Jul 14, 2020 9:00 AM;60,066.25;60,268.75;202.50;44,918.75
Jul 14, 2020 9:00 AM;Jul 14, 2020 10:00 AM;61,176.75;61,288.00;111.25;40,660.00
Jul 14, 2020 10:00 AM;Jul 14, 2020 11:00 AM;62,508.75;62,704.50;195.75;37,079.50
Jul 14, 2020 11:00 AM;Jul 14, 2020 12:00 PM;64,340.00;64,569.75;229.75;36,686.25
Jul 14, 2020 12:00 PM;Jul 14, 2020 1:00 PM;63,990.00;64,150.50;160.50;36,034.25
Jul 14, 2020 1:00 PM;Jul 14, 2020 2:00 PM;62,963.25;63,279.75;316.50;34,602.50
Jul 14, 2020 2:00 PM;Jul 14, 2020 3:00 PM;61,670.25;62,036.25;366.00;35,143.50
Jul 14, 2020 3:00 PM;Jul 14, 2020 4:00 PM;60,898.25;61,017.25;119.00;37,141.25
Jul 14, 2020 4:00 PM;Jul 14, 2020 5:00 PM;59,746.50;59,904.50;158.00;39,800.25
Jul 14, 2020 5:00 PM;Jul 14, 2020 6:00 PM;59,830.00;60,064.25;234.25;44,221.50
Jul 14, 2020 6:00 PM;Jul 14, 2020 7:00 PM;59,746.25;60,747.00;1,000.75;48,079.50
Jul 14, 2020 7:00 PM;Jul 14, 2020 8:00 PM;58,855.75;61,322.00;2,466.25;50,877.25
Jul 14, 2020 8:00 PM;Jul 14, 2020 9:00 PM;55,703.00;58,132.25;2,429.25;49,855.50
Jul 14, 2020 9:00 PM;Jul 14, 2020 10:00 PM;53,546.50;54,035.75;489.25;48,278.00
Jul 14, 2020 10:00 PM;Jul 14, 2020 11:00 PM;51,001.75;51,437.00;435.25;45,776.25
Jul 14, 2020 11:00 PM;Jul 15, 2020 12:00 AM;46,909.75;47,452.25;542.50;42,043.00
Jul 15, 2020 12:00 AM;Jul 15, 2020 1:00 AM;44,247.75;45,335.25;1,087.50;39,932.50
Jul 15, 2020 1:00 AM;Jul 15, 2020 2:00 AM;42,603.50;43,614.50;1,011.00;39,294.25
Jul 15, 2020 2:00 AM;Jul 15, 2020 3:00 AM;41,430.00;43,428.50;1,998.50;38,905.00
Jul 15, 2020 3:00 AM;Jul 15, 2020 4:00 AM;41,469.50;43,828.75;2,359.25;39,303.75
Jul 15, 2020 4:00 AM;Jul 15, 2020 5:00 AM;42,406.75;44,879.50;2,472.75;40,464.00
Jul 15, 2020 5:00 AM;Jul 15, 2020 6:00 AM;45,537.50;46,863.75;1,326.25;43,608.75
Jul 15, 2020 6:00 AM;Jul 15, 2020 7:00 AM;52,072.75;52,121.25;48.50;49,366.75
Jul 15, 2020 7:00 AM;Jul 15, 2020 8:00 AM;58,093.00;60,122.25;2,029.25;53,948.75
Jul 15, 2020 8:00 AM;Jul 15, 2020 9:00 AM;61,485.00;64,149.50;2,664.50;55,077.50
Jul 15, 2020 9:00 AM;Jul 15, 2020 10:00 AM;62,705.25;65,326.75;2,621.50;53,601.25
Jul 15, 2020 10:00 AM;Jul 15, 2020 11:00 AM;64,329.75;66,483.75;2,154.00;52,797.25
Jul 15, 2020 11:00 AM;Jul 15, 2020 12:00 PM;65,857.00;67,845.25;1,988.25;52,451.50
Jul 15, 2020 12:00 PM;Jul 15, 2020 1:00 PM;65,115.25;65,273.00;157.75;49,611.25
Jul 15, 2020 1:00 PM;Jul 15, 2020 2:00 PM;63,577.25;64,187.50;610.25;46,508.25
Jul 15, 2020 2:00 PM;Jul 15, 2020 3:00 PM;62,498.50;62,856.50;358.00;44,630.75
Jul 15, 2020 3:00 PM;Jul 15, 2020 4:00 PM;60,992.75;62,038.00;1,045.25;43,633.50
Jul 15, 2020 4:00 PM;Jul 15, 2020 5:00 PM;60,063.50;60,296.25;232.75;44,526.25
Jul 15, 2020 5:00 PM;Jul 15, 2020 6:00 PM;59,992.00;60,232.00;240.00;47,252.75
Jul 15, 2020 6:00 PM;Jul 15, 2020 7:00 PM;59,994.50;60,382.00;387.50;50,143.00
Jul 15, 2020 7:00 PM;Jul 15, 2020 8:00 PM;58,584.00;61,070.25;2,486.25;52,602.00
Jul 15, 2020 8:00 PM;Jul 15, 2020 9:00 PM;56,032.75;58,421.25;2,388.50;53,199.25
Jul 15, 2020 9:00 PM;Jul 15, 2020 10:00 PM;53,707.75;54,542.25;834.50;52,076.00
Jul 15, 2020 10:00 PM;Jul 15, 2020 11:00 PM;51,311.00;51,721.50;410.50;49,818.50
Jul 15, 2020 11:00 PM;Jul 16, 2020 12:00 AM;47,149.25;47,385.25;236.00;45,584.00
Jul 16, 2020 12:00 AM;Jul 16, 2020 1:00 AM;44,698.25;45,063.25;365.00;43,031.00
Jul 16, 2020 1:00 AM;Jul 16, 2020 2:00 AM;43,041.25;44,004.75;963.50;41,287.25
Jul 16, 2020 2:00 AM;Jul 16, 2020 3:00 AM;41,942.75;43,877.00;1,934.25;40,011.25
Jul 16, 2020 3:00 AM;Jul 16, 2020 4:00 AM;41,803.25;44,837.50;3,034.25;39,714.25
Jul 16, 2020 4:00 AM;Jul 16, 2020 5:00 AM;42,716.50;45,389.00;2,672.50;40,581.75
Jul 16, 2020 5:00 AM;Jul 16, 2020 6:00 AM;45,530.25;47,462.00;1,931.75;43,395.50
Jul 16, 2020 6:00 AM;Jul 16, 2020 7:00 AM;52,042.00;52,400.00;358.00;49,289.00
Jul 16, 2020 7:00 AM;Jul 16, 2020 8:00 AM;58,162.75;60,193.75;2,031.00;54,119.00
Jul 16, 2020 8:00 AM;Jul 16, 2020 9:00 AM;61,866.75;64,392.50;2,525.75;55,684.75
Jul 16, 2020 9:00 AM;Jul 16, 2020 10:00 AM;63,226.25;63,809.25;583.00;54,383.00
Jul 16, 2020 10:00 AM;Jul 16, 2020 11:00 AM;64,240.00;65,347.75;1,107.75;52,947.50
Jul 16, 2020 11:00 AM;Jul 16, 2020 12:00 PM;65,800.50;66,135.75;335.25;52,974.50
Jul 16, 2020 12:00 PM;Jul 16, 2020 1:00 PM;65,068.25;65,384.50;316.25;51,075.75
Jul 16, 2020 1:00 PM;Jul 16, 2020 2:00 PM;64,217.25;64,547.25;330.00;49,395.75
Jul 16, 2020 2:00 PM;Jul 16, 2020 3:00 PM;62,753.75;63,342.75;589.00;48,124.25
Jul 16, 2020 3:00 PM;Jul 16, 2020 4:00 PM;61,693.25;62,398.00;704.75;47,975.50
Jul 16, 2020 4:00 PM;Jul 16, 2020 5:00 PM;60,581.50;61,357.50;776.00;48,422.00
Jul 16, 2020 5:00 PM;Jul 16, 2020 6:00 PM;60,632.25;61,433.75;801.50;50,415.00
Jul 16, 2020 6:00 PM;Jul 16, 2020 7:00 PM;59,929.00;62,231.25;2,302.25;52,493.25
Jul 16, 2020 7:00 PM;Jul 16, 2020 8:00 PM;58,604.50;60,403.00;1,798.50;53,762.50
Jul 16, 2020 8:00 PM;Jul 16, 2020 9:00 PM;55,808.25;56,100.00;291.75;52,628.50
Jul 16, 2020 9:00 PM;Jul 16, 2020 10:00 PM;53,283.00;53,579.75;296.75;50,869.25
Jul 16, 2020 10:00 PM;Jul 16, 2020 11:00 PM;50,705.75;50,845.75;140.00;48,439.50
Jul 16, 2020 11:00 PM;Jul 17, 2020 12:00 AM;46,781.50;47,049.50;268.00;44,539.75
Jul 17, 2020 12:00 AM;Jul 17, 2020 1:00 AM;43,943.50;45,415.25;1,471.75;41,713.00
Jul 17, 2020 1:00 AM;Jul 17, 2020 2:00 AM;42,100.00;44,217.00;2,117.00;39,775.75
Jul 17, 2020 2:00 AM;Jul 17, 2020 3:00 AM;40,972.75;43,816.75;2,844.00;38,475.00
Jul 17, 2020 3:00 AM;Jul 17, 2020 4:00 AM;41,062.75;44,044.25;2,981.50;38,539.75
Jul 17, 2020 4:00 AM;Jul 17, 2020 5:00 AM;42,007.25;44,810.25;2,803.00;39,417.00
Jul 17, 2020 5:00 AM;Jul 17, 2020 6:00 AM;44,974.25;46,137.25;1,163.00;42,251.75
Jul 17, 2020 6:00 AM;Jul 17, 2020 7:00 AM;50,749.75;51,035.75;286.00;46,860.00
Jul 17, 2020 7:00 AM;Jul 17, 2020 8:00 AM;56,522.75;59,392.50;2,869.75;50,286.25
Jul 17, 2020 8:00 AM;Jul 17, 2020 9:00 AM;59,971.25;62,231.00;2,259.75;49,981.00
Jul 17, 2020 9:00 AM;Jul 17, 2020 10:00 AM;60,947.00;63,252.50;2,305.50;45,524.00
Jul 17, 2020 10:00 AM;Jul 17, 2020 11:00 AM;62,075.50;63,367.50;1,292.00;41,967.75
Jul 17, 2020 11:00 AM;Jul 17, 2020 12:00 PM;63,543.50;63,820.00;276.50;41,426.25
Jul 17, 2020 12:00 PM;Jul 17, 2020 1:00 PM;62,859.50;63,061.25;201.75;40,184.50
Jul 17, 2020 1:00 PM;Jul 17, 2020 2:00 PM;60,594.00;60,636.25;42.25;37,907.25
Jul 17, 2020 2:00 PM;Jul 17, 2020 3:00 PM;58,780.75;59,056.00;275.25;37,040.75
Jul 17, 2020 3:00 PM;Jul 17, 2020 4:00 PM;57,675.25;58,057.25;382.00;37,944.00
Jul 17, 2020 4:00 PM;Jul 17, 2020 5:00 PM;56,523.00;56,828.00;305.00;39,709.00
Jul 17, 2020 5:00 PM;Jul 17, 2020 6:00 PM;56,608.50;56,851.25;242.75;43,332.25
Jul 17, 2020 6:00 PM;Jul 17, 2020 7:00 PM;56,323.50;56,754.75;431.25;47,359.00
Jul 17, 2020 7:00 PM;Jul 17, 2020 8:00 PM;54,928.25;56,800.50;1,872.25;50,143.25
Jul 17, 2020 8:00 PM;Jul 17, 2020 9:00 PM;52,438.50;54,689.25;2,250.75;50,512.75
Jul 17, 2020 9:00 PM;Jul 17, 2020 10:00 PM;50,203.00;50,306.75;103.75;49,240.25
Jul 17, 2020 10:00 PM;Jul 17, 2020 11:00 PM;48,008.25;48,114.50;106.25;47,008.50
Jul 17, 2020 11:00 PM;Jul 18, 2020 12:00 AM;44,253.75;44,586.75;333.00;43,295.50
Jul 18, 2020 12:00 AM;Jul 18, 2020 1:00 AM;41,099.75;41,613.25;513.50;40,224.00
Jul 18, 2020 1:00 AM;Jul 18, 2020 2:00 AM;38,982.50;39,310.50;328.00;38,116.00
Jul 18, 2020 2:00 AM;Jul 18, 2020 3:00 AM;37,714.00;38,655.25;941.25;36,781.25
Jul 18, 2020 3:00 AM;Jul 18, 2020 4:00 AM;37,218.00;38,722.75;1,504.75;36,267.25
Jul 18, 2020 4:00 AM;Jul 18, 2020 5:00 AM;37,060.75;38,399.75;1,339.00;36,002.75
Jul 18, 2020 5:00 AM;Jul 18, 2020 6:00 AM;37,135.75;38,148.25;1,012.50;35,901.00
Jul 18, 2020 6:00 AM;Jul 18, 2020 7:00 AM;38,824.50;39,258.50;434.00;36,019.75
Jul 18, 2020 7:00 AM;Jul 18, 2020 8:00 AM;42,106.00;42,549.50;443.50;35,173.75
Jul 18, 2020 8:00 AM;Jul 18, 2020 9:00 AM;46,265.50;47,005.00;739.50;32,974.25
Jul 18, 2020 9:00 AM;Jul 18, 2020 10:00 AM;49,299.00;50,089.00;790.00;29,066.75
Jul 18, 2020 10:00 AM;Jul 18, 2020 11:00 AM;50,968.25;51,919.00;950.75;26,098.50
Jul 18, 2020 11:00 AM;Jul 18, 2020 12:00 PM;52,073.25;53,090.25;1,017.00;25,605.50
Jul 18, 2020 12:00 PM;Jul 18, 2020 1:00 PM;51,981.50;53,103.25;1,121.75;25,427.25
Jul 18, 2020 1:00 PM;Jul 18, 2020 2:00 PM;50,244.75;52,224.25;1,979.50;24,702.00
Jul 18, 2020 2:00 PM;Jul 18, 2020 3:00 PM;48,484.50;50,622.50;2,138.00;24,585.25
Jul 18, 2020 3:00 PM;Jul 18, 2020 4:00 PM;47,673.00;49,525.75;1,852.75;25,983.50
Jul 18, 2020 4:00 PM;Jul 18, 2020 5:00 PM;47,040.75;48,243.50;1,202.75;28,854.25
Jul 18, 2020 5:00 PM;Jul 18, 2020 6:00 PM;47,164.50;47,551.75;387.25;33,259.25
Jul 18, 2020 6:00 PM;Jul 18, 2020 7:00 PM;47,248.75;47,615.50;366.75;38,312.50
Jul 18, 2020 7:00 PM;Jul 18, 2020 8:00 PM;46,343.50;47,599.50;1,256.00;41,848.00
Jul 18, 2020 8:00 PM;Jul 18, 2020 9:00 PM;44,479.25;45,708.00;1,228.75;42,813.00
Jul 18, 2020 9:00 PM;Jul 18, 2020 10:00 PM;43,255.50;45,628.75;2,373.25;42,492.75
Jul 18, 2020 10:00 PM;Jul 18, 2020 11:00 PM;42,448.25;44,449.50;2,001.25;41,502.75
Jul 18, 2020 11:00 PM;Jul 19, 2020 12:00 AM;39,576.50;39,864.25;287.75;38,223.50
Jul 19, 2020 12:00 AM;Jul 19, 2020 1:00 AM;36,959.25;37,316.75;357.50;35,180.75
Jul 19, 2020 1:00 AM;Jul 19, 2020 2:00 AM;35,252.25;36,255.00;1,002.75;33,258.75
Jul 19, 2020 2:00 AM;Jul 19, 2020 3:00 AM;34,085.75;34,662.25;576.50;31,913.00
Jul 19, 2020 3:00 AM;Jul 19, 2020 4:00 AM;33,564.25;34,194.50;630.25;31,472.00
Jul 19, 2020 4:00 AM;Jul 19, 2020 5:00 AM;33,378.25;33,960.00;581.75;31,418.75
Jul 19, 2020 5:00 AM;Jul 19, 2020 6:00 AM;33,399.25;34,404.50;1,005.25;31,233.50
Jul 19, 2020 6:00 AM;Jul 19, 2020 7:00 AM;34,360.25;35,615.25;1,255.00;30,629.50
Jul 19, 2020 7:00 AM;Jul 19, 2020 8:00 AM;36,761.00;38,026.50;1,265.50;29,441.75
Jul 19, 2020 8:00 AM;Jul 19, 2020 9:00 AM;40,214.50;41,592.25;1,377.75;27,485.75
Jul 19, 2020 9:00 AM;Jul 19, 2020 10:00 AM;43,164.50;44,340.50;1,176.00;24,310.00
Jul 19, 2020 10:00 AM;Jul 19, 2020 11:00 AM;45,449.50;47,083.25;1,633.75;21,347.75
Jul 19, 2020 11:00 AM;Jul 19, 2020 12:00 PM;47,306.75;49,664.75;2,358.00;19,826.50
Jul 19, 2020 12:00 PM;Jul 19, 2020 1:00 PM;47,021.00;49,948.00;2,927.00;18,502.50
Jul 19, 2020 1:00 PM;Jul 19, 2020 2:00 PM;45,704.25;49,149.25;3,445.00;17,529.75
Jul 19, 2020 2:00 PM;Jul 19, 2020 3:00 PM;44,619.50;48,102.50;3,483.00;17,304.25
Jul 19, 2020 3:00 PM;Jul 19, 2020 4:00 PM;43,565.00;46,502.25;2,937.25;19,393.75
Jul 19, 2020 4:00 PM;Jul 19, 2020 5:00 PM;43,116.75;44,897.25;1,780.50;21,963.25
Jul 19, 2020 5:00 PM;Jul 19, 2020 6:00 PM;43,942.00;45,462.25;1,520.25;26,389.75
Jul 19, 2020 6:00 PM;Jul 19, 2020 7:00 PM;45,112.75;45,840.25;727.50;32,449.75
Jul 19, 2020 7:00 PM;Jul 19, 2020 8:00 PM;45,488.75;47,527.00;2,038.25;36,291.50
Jul 19, 2020 8:00 PM;Jul 19, 2020 9:00 PM;44,824.75;47,249.25;2,424.50;38,615.50
Jul 19, 2020 9:00 PM;Jul 19, 2020 10:00 PM;43,983.25;46,391.50;2,408.25;38,836.00
Jul 19, 2020 10:00 PM;Jul 19, 2020 11:00 PM;43,629.75;44,183.50;553.75;38,595.25
Jul 19, 2020 11:00 PM;Jul 20, 2020 12:00 AM;40,913.50;41,207.25;293.75;36,114.25
Jul 20, 2020 12:00 AM;Jul 20, 2020 1:00 AM;38,635.75;38,786.75;151.00;34,029.50
Jul 20, 2020 1:00 AM;Jul 20, 2020 2:00 AM;37,217.00;38,344.50;1,127.50;32,785.00
Jul 20, 2020 2:00 AM;Jul 20, 2020 3:00 AM;36,547.00;37,689.00;1,142.00;32,164.50
Jul 20, 2020 3:00 AM;Jul 20, 2020 4:00 AM;37,162.25;39,101.00;1,938.75;33,161.25
Jul 20, 2020 4:00 AM;Jul 20, 2020 5:00 AM;38,497.75;40,747.75;2,250.00;34,701.75
Jul 20, 2020 5:00 AM;Jul 20, 2020 6:00 AM;41,534.00;42,949.00;1,415.00;37,197.75
Jul 20, 2020 6:00 AM;Jul 20, 2020 7:00 AM;48,773.75;49,236.00;462.25;42,400.50
Jul 20, 2020 7:00 AM;Jul 20, 2020 8:00 AM;54,888.00;55,883.00;995.00;44,978.00
Jul 20, 2020 8:00 AM;Jul 20, 2020 9:00 AM;58,789.00;59,997.75;1,208.75;43,750.50
Jul 20, 2020 9:00 AM;Jul 20, 2020 10:00 AM;60,502.00;61,567.50;1,065.50;39,822.25
Jul 20, 2020 10:00 AM;Jul 20, 2020 11:00 AM;62,507.25;62,660.75;153.50;37,064.25
Jul 20, 2020 11:00 AM;Jul 20, 2020 12:00 PM;63,917.25;64,133.50;216.25;35,093.50
Jul 20, 2020 12:00 PM;Jul 20, 2020 1:00 PM;63,671.25;63,987.00;315.75;32,899.75
Jul 20, 2020 1:00 PM;Jul 20, 2020 2:00 PM;62,517.50;62,946.00;428.50;30,576.25
Jul 20, 2020 2:00 PM;Jul 20, 2020 3:00 PM;61,416.50;61,812.50;396.00;28,953.25
Jul 20, 2020 3:00 PM;Jul 20, 2020 4:00 PM;60,669.50;61,703.00;1,033.50;28,397.25
Jul 20, 2020 4:00 PM;Jul 20, 2020 5:00 PM;58,960.50;59,815.75;855.25;29,717.75
Jul 20, 2020 5:00 PM;Jul 20, 2020 6:00 PM;58,090.50;58,433.25;342.75;34,158.25
Jul 20, 2020 6:00 PM;Jul 20, 2020 7:00 PM;57,202.00;57,628.25;426.25;39,583.75
Jul 20, 2020 7:00 PM;Jul 20, 2020 8:00 PM;56,273.00;57,513.25;1,240.25;44,605.00
Jul 20, 2020 8:00 PM;Jul 20, 2020 9:00 PM;53,772.25;55,052.00;1,279.75;46,437.75
Jul 20, 2020 9:00 PM;Jul 20, 2020 10:00 PM;51,885.00;53,119.25;1,234.25;46,048.25
Jul 20, 2020 10:00 PM;Jul 20, 2020 11:00 PM;49,751.50;50,672.25;920.75;43,681.50
Jul 20, 2020 11:00 PM;Jul 21, 2020 12:00 AM;45,647.25;45,862.50;215.25;39,561.75
Jul 21, 2020 12:00 AM;Jul 21, 2020 1:00 AM;42,877.50;43,175.75;298.25;36,824.50
Jul 21, 2020 1:00 AM;Jul 21, 2020 2:00 AM;41,157.50;41,734.75;577.25;35,412.75
Jul 21, 2020 2:00 AM;Jul 21, 2020 3:00 AM;40,440.75;42,271.75;1,831.00;34,945.50
Jul 21, 2020 3:00 AM;Jul 21, 2020 4:00 AM;40,670.00;42,395.25;1,725.25;35,206.00
Jul 21, 2020 4:00 AM;Jul 21, 2020 5:00 AM;41,729.50;43,655.75;1,926.25;36,122.00
Jul 21, 2020 5:00 AM;Jul 21, 2020 6:00 AM;44,262.75;45,568.00;1,305.25;38,189.00
Jul 21, 2020 6:00 AM;Jul 21, 2020 7:00 AM;50,465.75;51,416.00;950.25;42,919.50
Jul 21, 2020 7:00 AM;Jul 21, 2020 8:00 AM;55,725.75;56,434.25;708.50;45,483.50
Jul 21, 2020 8:00 AM;Jul 21, 2020 9:00 AM;59,509.75;60,765.25;1,255.50;44,040.00
Jul 21, 2020 9:00 AM;Jul 21, 2020 10:00 AM;60,341.25;61,742.50;1,401.25;38,115.50
Jul 21, 2020 10:00 AM;Jul 21, 2020 11:00 AM;62,013.50;62,856.00;842.50;34,604.25
Jul 21, 2020 11:00 AM;Jul 21, 2020 12:00 PM;63,528.75;64,293.75;765.00;32,989.50
Jul 21, 2020 12:00 PM;Jul 21, 2020 1:00 PM;62,980.75;64,308.75;1,328.00;30,504.75
Jul 21, 2020 1:00 PM;Jul 21, 2020 2:00 PM;62,764.00;63,963.25;1,199.25;29,378.50
Jul 21, 2020 2:00 PM;Jul 21, 2020 3:00 PM;61,395.00;63,080.00;1,685.00;28,522.75
Jul 21, 2020 3:00 PM;Jul 21, 2020 4:00 PM;60,050.25;61,331.00;1,280.75;28,502.75
Jul 21, 2020 4:00 PM;Jul 21, 2020 5:00 PM;59,279.50;60,212.00;932.50;30,464.25
Jul 21, 2020 5:00 PM;Jul 21, 2020 6:00 PM;59,092.25;59,570.25;478.00;35,181.00
Jul 21, 2020 6:00 PM;Jul 21, 2020 7:00 PM;58,925.25;60,238.00;1,312.75;40,765.50
Jul 21, 2020 7:00 PM;Jul 21, 2020 8:00 PM;58,018.50;59,295.25;1,276.75;45,828.00
Jul 21, 2020 8:00 PM;Jul 21, 2020 9:00 PM;55,371.00;56,546.00;1,175.00;47,191.00
Jul 21, 2020 9:00 PM;Jul 21, 2020 10:00 PM;53,292.00;54,400.75;1,108.75;46,043.50
Jul 21, 2020 10:00 PM;Jul 21, 2020 11:00 PM;50,765.50;51,954.25;1,188.75;42,940.00
Jul 21, 2020 11:00 PM;Jul 22, 2020 12:00 AM;46,895.00;47,248.75;353.75;38,725.75
Jul 22, 2020 12:00 AM;Jul 22, 2020 1:00 AM;44,043.75;44,698.75;655.00;36,516.75
Jul 22, 2020 1:00 AM;Jul 22, 2020 2:00 AM;42,452.00;43,451.50;999.50;35,801.50
Jul 22, 2020 2:00 AM;Jul 22, 2020 3:00 AM;41,364.00;42,452.75;1,088.75;35,225.25
Jul 22, 2020 3:00 AM;Jul 22, 2020 4:00 AM;41,328.00;43,447.75;2,119.75;35,583.50
Jul 22, 2020 4:00 AM;Jul 22, 2020 5:00 AM;42,483.25;44,277.75;1,794.50;37,275.50
Jul 22, 2020 5:00 AM;Jul 22, 2020 6:00 AM;45,110.25;46,043.50;933.25;40,200.75
Jul 22, 2020 6:00 AM;Jul 22, 2020 7:00 AM;51,396.50;51,943.00;546.50;45,661.50
Jul 22, 2020 7:00 AM;Jul 22, 2020 8:00 AM;56,752.25;57,794.75;1,042.50;48,048.25
Jul 22, 2020 8:00 AM;Jul 22, 2020 9:00 AM;60,139.50;61,325.75;1,186.25;45,786.25
Jul 22, 2020 9:00 AM;Jul 22, 2020 10:00 AM;61,502.25;62,545.75;1,043.50;40,603.00
Jul 22, 2020 10:00 AM;Jul 22, 2020 11:00 AM;62,861.50;63,099.00;237.50;37,192.75
Jul 22, 2020 11:00 AM;Jul 22, 2020 12:00 PM;63,949.25;64,200.50;251.25;35,614.25
Jul 22, 2020 12:00 PM;Jul 22, 2020 1:00 PM;63,543.00;63,996.75;453.75;33,927.00
Jul 22, 2020 1:00 PM;Jul 22, 2020 2:00 PM;62,390.75;63,837.25;1,446.50;32,090.50
Jul 22, 2020 2:00 PM;Jul 22, 2020 3:00 PM;61,147.50;61,852.50;705.00;31,567.00
Jul 22, 2020 3:00 PM;Jul 22, 2020 4:00 PM;60,230.50;60,567.75;337.25;33,184.25
Jul 22, 2020 4:00 PM;Jul 22, 2020 5:00 PM;58,780.75;59,470.50;689.75;35,742.75
Jul 22, 2020 5:00 PM;Jul 22, 2020 6:00 PM;58,623.75;58,937.25;313.50;41,183.00
Jul 22, 2020 6:00 PM;Jul 22, 2020 7:00 PM;58,270.25;59,578.00;1,307.75;46,342.50
Jul 22, 2020 7:00 PM;Jul 22, 2020 8:00 PM;57,605.50;58,712.25;1,106.75;50,355.75
Jul 22, 2020 8:00 PM;Jul 22, 2020 9:00 PM;55,398.75;56,668.50;1,269.75;51,058.75
Jul 22, 2020 9:00 PM;Jul 22, 2020 10:00 PM;53,313.00;54,587.50;1,274.50;49,833.50
Jul 22, 2020 10:00 PM;Jul 22, 2020 11:00 PM;50,628.00;51,824.00;1,196.00;46,898.50
Jul 22, 2020 11:00 PM;Jul 23, 2020 12:00 AM;46,476.75;47,421.50;944.75;42,726.50
